GeneID,Acc_num,Main_Role,Subrole,Product ,Gene
hotlake_ucc_72744,CY41DRAFT_3209,Nucleic acid metabolism::Unknown function,General::DNA replication_ recombination_ and repair,exodeoxyribonuclease VII large subunit XseA,xseA
hotlake_ucc_72745,CY41DRAFT_3210,Unknown function,General,predicted dithiol-disulfide isomerase involved in polyketide biosynthesis,
hotlake_ucc_72746,CY41DRAFT_3211,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::General::Purine metabolism,inosine-5'-monophosphate dehydrogenase GuaB,guaB
hotlake_ucc_72747,CY41DRAFT_3212,Nucleic acid metabolism::Translation,tRNA and rRNA base modification::Purine metabolism,glutamine-hydrolysing GMP synthase GuaA,guaA
hotlake_ucc_72748,CY41DRAFT_3213,,,hypothetical protein,
hotlake_ucc_72749,CY41DRAFT_3214,Nucleic acid metabolism,Pyrimidine metabolism,dCTP deaminase,dcd
hotlake_ucc_72750,CY41DRAFT_3215,,,hypothetical protein,
hotlake_ucc_72751,CY41DRAFT_3216,,,hypothetical protein,
hotlake_ucc_72752,CY41DRAFT_3217,Nucleic acid metabolism,DNA replication_ recombination_ and repair,uracil DNA glycosylase superfamily protein,
hotlake_ucc_72753,CY41DRAFT_3219,,,hypothetical protein,
hotlake_ucc_72754,CY41DRAFT_3220,,,predicted membrane protein,
hotlake_ucc_72755,CY41DRAFT_3221,Regulatory functions,DNA interactions,LysR family transcriptional regulator,
hotlake_ucc_72756,CY41DRAFT_3222,,,hypothetical protein,
hotlake_ucc_72757,CY41DRAFT_3223,,,Protein of unknwon function (DUF2893),
hotlake_ucc_72758,CY41DRAFT_3224,,,protein of unknown function (DUF1814),
hotlake_ucc_72759,CY41DRAFT_3225,Regulatory functions,DNA interactions,transcriptional regulator,
hotlake_ucc_72760,CY41DRAFT_3226,Transport and binding proteins,Unknown substrate,major facilitator superfamily transporter,
hotlake_ucc_72761,CY41DRAFT_3227,Cell structure_ growth_ and death,Toxin-antitoxin systems,hypothetical protein,
hotlake_ucc_72762,CY41DRAFT_3228,,,EamA-like transporter family,
hotlake_ucc_72763,CY41DRAFT_3229,Regulatory functions,DNA interactions,LysR family transcriptional regulator,gcvA
hotlake_ucc_72764,CY41DRAFT_3230,,,serine/threonine-protein kinase HipA,hipA
hotlake_ucc_72765,CY41DRAFT_3231,Cell structure_ growth_ and death,Toxin-antitoxin systems,putative transcriptional regulator,
hotlake_ucc_72766,CY41DRAFT_3233,,,hypothetical protein,
hotlake_ucc_72767,CY41DRAFT_3234,,,protein of unknown function DUF1330,
hotlake_ucc_72768,CY41DRAFT_3235,,,uncharacterized protein containing double-stranded beta helix domain,
hotlake_ucc_72769,CY41DRAFT_3236,,,Alpha/beta hydrolase family,
hotlake_ucc_72771,CY41DRAFT_3237,,,YjgF family translational inhibitor,
hotlake_ucc_72772,CY41DRAFT_3238,Terpenoids and polyketides metabolism,Carotenoid metabolism,phytoene synthase CrtB,crtB
hotlake_ucc_72773,CY41DRAFT_3239,Terpenoids and polyketides metabolism::Metabolism of other amino acids and amines,Carotenoid metabolism::aliphatic and aromatic amines,phytoene desaturase CrtI,crtI
hotlake_ucc_72774,CY41DRAFT_3240,Terpenoids and polyketides metabolism,Carotenoid metabolism,lycopene beta-cyclase CrtY,crtY
hotlake_ucc_72775,CY41DRAFT_3241,Terpenoids and polyketides metabolism::Unknown function,Carotenoid metabolism::Enzymes of unknown specificity,isopentenyl-diphosphate delta-isomerase Idi,idi
hotlake_ucc_72776,CY41DRAFT_3242,,,beta-carotene 3-hydroxylase CrtZ,crtZ
hotlake_ucc_72777,CY41DRAFT_3243,Transport and binding proteins,Unknown substrate,ABC2-type terpine export system permease component,
hotlake_ucc_72778,CY41DRAFT_3244,Transport and binding proteins,Cofactors and prosthetic groups::Unknown substrate,ABC2-type terpine export system ATPase component,ccmA
hotlake_ucc_72779,CY41DRAFT_3245,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,type II geranylgeranyl diphosphate synthase GgpS,ggpS
hotlake_ucc_72780,CY41DRAFT_3246,,,hypothetical protein,
hotlake_ucc_72781,CY41DRAFT_3247,Regulatory functions::Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::General,signal transduction histidine kinase,
hotlake_ucc_72782,CY41DRAFT_3248,Regulatory functions::Signal transduction,Taxis::DNA interactions,response regulator with CheY-like receiver domain and winged-helix DNA-binding domain,
hotlake_ucc_72783,CY41DRAFT_3249,Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::Protein modification and repair,predicted hydrolase of alkaline phosphatase superfamily,
hotlake_ucc_72784,CY41DRAFT_3250,,,hypothetical protein,
hotlake_ucc_72785,CY41DRAFT_3251,Regulatory functions::Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::General,,
hotlake_ucc_72786,CY41DRAFT_3252,Regulatory functions::Signal transduction,Taxis::DNA interactions,response regulator with CheY-like receiver domain and winged-helix DNA-binding domain,
hotlake_ucc_72787,CY41DRAFT_3253,,,outer membrane protein,
hotlake_ucc_72788,CY41DRAFT_3254,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND family efflux transporter_ MFP subunit,
hotlake_ucc_72790,CY41DRAFT_3255,,,,
hotlake_ucc_72791,CY41DRAFT_3256,,,maltose O-acetyltransferase Maa,maa
hotlake_ucc_72792,CY41DRAFT_3257,Unknown function,Enzymes of unknown specificity,short chain dehydrogenase,
hotlake_ucc_72793,CY41DRAFT_3258,Regulatory functions,DNA interactions,LysR family transcriptional regulator,
hotlake_ucc_72794,CY41DRAFT_3259,,,putative translation initiation inhibitor_ yjgF family,
hotlake_ucc_72795,CY41DRAFT_3260,Regulatory functions,DNA interactions,LysR family transcriptional regulator,
hotlake_ucc_72796,CY41DRAFT_3261,,,envelope protein methionine sulfoxide reductase system heme B component MsrQ,MsrQ
hotlake_ucc_72797,CY41DRAFT_3262,Unknown function,Enzymes of unknown specificity,envelope protein methionine sulfoxide reductase system molybdopterin-binding component MsrP,MsrP
hotlake_ucc_72798,CY41DRAFT_3263,Transport and binding proteins,Unknown substrate,small-conductance mechanosensitive channel,
hotlake_ucc_72800,CY41DRAFT_3264,Cell structure_ growth_ and death,Toxin-antitoxin systems,putative transcriptional regulator,
hotlake_ucc_72801,CY41DRAFT_3265,,,RES domain-containing protein,
hotlake_ucc_72802,CY41DRAFT_3266,Fatty acid and lipid metabolism::Transport and binding proteins,Unknown substrate::Glycerolipid and glycerophospholid metabolism,acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-pr,aas
hotlake_ucc_72803,CY41DRAFT_3267,,,Cro/C1-type HTH DNA-binding domain,
hotlake_ucc_72804,CY41DRAFT_3268,,,small-conductance mechanosensitive channel,
hotlake_ucc_72805,CY41DRAFT_3269,Transport and binding proteins,Amino acids_ peptides and amines,predicted branched-chain amino acid permease (azaleucine resistance),
hotlake_ucc_72806,CY41DRAFT_3270,Cell structure_ growth_ and death::Unknown function,Toxin-antitoxin systems::General,transcriptional regulator_ XRE family with cupin sensor,
hotlake_ucc_72807,CY41DRAFT_3271,,,pentatricopeptide repeat-containing protein,
hotlake_ucc_72808,CY41DRAFT_3272,Transport and binding proteins,Unknown substrate,arabinose efflux permease family protein,
hotlake_ucc_72809,CY41DRAFT_3273,,,cyclic beta-1_2-glucan synthase ChvB,chvB
hotlake_ucc_72810,CY41DRAFT_3274,Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism,phosphatidylglycerophosphate synthase,
hotlake_ucc_72811,CY41DRAFT_3275,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids::Anions,DASS family divalent anion:Na+ symporter,
hotlake_ucc_72812,CY41DRAFT_3276,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair,exonuclease SbcD,sbcD
hotlake_ucc_72813,CY41DRAFT_3277,Nucleic acid metabolism,DNA replication_ recombination_ and repair,exonuclease SbcC,sbcC
hotlake_ucc_72814,CY41DRAFT_3278,,,hypothetical protein,
hotlake_ucc_72815,CY41DRAFT_3279,Fatty acid and lipid metabolism,Fatty acid degradation,phosphatidylglycerophosphatase A,pgpA
hotlake_ucc_72816,CY41DRAFT_3280,,,succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase,gabD
hotlake_ucc_72817,CY41DRAFT_3281,Regulatory functions,DNA interactions,LysR family transcriptional regulator DddZ,dddZ
hotlake_ucc_72818,CY41DRAFT_3282,Carbohydrate metabolism,Inositol phosphate metabolism,methylmalonate-semialdehyde dehydrogenase (acylating),iolA
hotlake_ucc_72819,CY41DRAFT_3283,Terpenoids and polyketides metabolism,Carotenoid metabolism,choline dehydrogenase,betA
hotlake_ucc_72821,CY41DRAFT_3285,Defense and invasion systems,General,CspA family cold shock protein,cspA
hotlake_ucc_72823,CY41DRAFT_3287,Mobile and extrachromosomal element functions,Selfish genetic elements,group II integron integrase,ltrA
hotlake_ucc_72825,CY41DRAFT_3289,Unknown function,Enzymes of unknown specificity,phospholipase/carboxylesterase,
hotlake_ucc_72826,CY41DRAFT_3290,,,hypothetical protein,
hotlake_ucc_72827,CY41DRAFT_3291,Energy metabolism,Electron transport,NADH:ubiquinone oxidoreductase subunit 5 (chain L)/multisubunit Na+/H+ antiporter_ MnhA subunit,
hotlake_ucc_72828,CY41DRAFT_3292,Energy metabolism,Electron transport,NADH dehydrogenase (quinone),
hotlake_ucc_72829,CY41DRAFT_3293,Energy metabolism,Electron transport,formate hydrogenlyase subunit 3/multisubunit Na+/H+ antiporter_ MnhD subunit,
hotlake_ucc_72830,CY41DRAFT_3294,,,hypothetical protein,
hotlake_ucc_72831,CY41DRAFT_3295,Unknown function,General,YihY family inner membrane protein,
hotlake_ucc_72832,CY41DRAFT_3296,Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems,histidine kinase,
hotlake_ucc_72833,CY41DRAFT_3297,Signal transduction,Taxis,response regulator containing a CheY-like receiver domain and an HD-GYP domain,
hotlake_ucc_72834,CY41DRAFT_3298,,,PhoH-like ATPase PhoH2,phoH2
hotlake_ucc_72835,CY41DRAFT_3299,Transport and binding proteins,Cations and iron carrying compounds,cation diffusion facilitator family transporter,
hotlake_ucc_72836,CY41DRAFT_3300,,,protein of unknown function DUF3008,
hotlake_ucc_72837,CY41DRAFT_3301,Translation,Aminoacyl-tRNA biosynthesis,Cys-tRNA(Pro) deacylase YbaK,ybaK
hotlake_ucc_72838,CY41DRAFT_3302,Defense and invasion systems::Transcription::Unknown function,Enzymes of unknown specificity::General::Invasion response,ATP-dependent RNA helicase DbpA,dbpA
hotlake_ucc_72839,CY41DRAFT_3303,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,RIO1 family serine/threonine kinase,
hotlake_ucc_72840,CY41DRAFT_3304,Transport and binding proteins,Unknown substrate,ABC-type efflux pump fused ATPase and permease components,
hotlake_ucc_72841,CY41DRAFT_3305,Unknown function,Enzymes of unknown specificity,alcohol dehydrogenase,
hotlake_ucc_72842,CY41DRAFT_3306,,,hypothetical protein,
hotlake_ucc_72843,CY41DRAFT_3307,Regulatory functions,DNA interactions,hypothetical protein,
hotlake_ucc_72844,CY41DRAFT_3308,Transport and binding proteins,Amino acids_ peptides and amines,LysE family permease,
hotlake_ucc_72845,CY41DRAFT_3309,Defense and invasion systems,Detoxification and inactivation,glutathione peroxidase,
hotlake_ucc_72846,CY41DRAFT_3310,,,hypothetical protein,
hotlake_ucc_72847,CY41DRAFT_3311,,,enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) FabV,fabV
hotlake_ucc_72848,CY41DRAFT_3312,Regulatory functions,DNA interactions,arginine-responsive transcriptional repressor of arginine biosynthesis ArgR,argR
hotlake_ucc_72849,CY41DRAFT_3313,Unknown function,Enzymes of unknown specificity,short-chain alcohol dehydrogensae family NAD(P)-dependent dehydrogenase,
hotlake_ucc_72850,CY41DRAFT_3314,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,antibiotic biosynthesis monooxygenase family enzyme,
hotlake_ucc_72851,CY41DRAFT_3315,,,isopenicillin-N N-acyltransferase-like protein,
hotlake_ucc_72852,CY41DRAFT_3316,Amino acid metabolism,Arginine and proline metabolism,succinylornithine transaminase AstC,astC
hotlake_ucc_72853,CY41DRAFT_3317,Amino acid metabolism,Arginine and proline metabolism,arginine / ornithine succinyltransferase alpha subunit AruF,aruF
hotlake_ucc_72854,CY41DRAFT_3318,Amino acid metabolism,Arginine and proline metabolism,arginine / ornithine succinyltransferase beta subunit AruG,aruG
hotlake_ucc_72855,CY41DRAFT_3319,Amino acid metabolism,Arginine and proline metabolism,succinylglutamic semialdehyde dehydrogenase AstD,astD
hotlake_ucc_72856,CY41DRAFT_3320,Amino acid metabolism,Arginine and proline metabolism,succinylarginine dihydrolase AstB,astB
hotlake_ucc_72857,CY41DRAFT_3321,Unknown function,Enzymes of unknown specificity,GNAT family acetyltransferase,
hotlake_ucc_72858,CY41DRAFT_3322,Prosthetic groups_ cofactors_ and carriers::Energy metabolism,Riboflavin metabolism::Nitrogen metabolism,5_6-dimethylbenzimidazole synthase,bluB
hotlake_ucc_72859,CY41DRAFT_3323,Regulatory functions,Small molecule interactions,diguanylate cyclase,
hotlake_ucc_72860,CY41DRAFT_3324,,,protein of unknown function DUF2252,
hotlake_ucc_72861,CY41DRAFT_3325,Regulatory functions,Small molecule interactions,diguanylate cyclase,
hotlake_ucc_72863,CY41DRAFT_3326,,,SPFH domain_ Band 7 family protein,
hotlake_ucc_72864,CY41DRAFT_3327,Unknown function,General,membrane protein implicated in regulation of membrane protease activity,
hotlake_ucc_72865,CY41DRAFT_3328,,,predicted membrane protein,
hotlake_ucc_72866,CY41DRAFT_3329,,,hypothetical protein,
hotlake_ucc_72867,CY41DRAFT_3330,,,protein of unknown function DUF3581,
hotlake_ucc_72868,CY41DRAFT_3331,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type C4-dicarboxylate transport system substrate-binding component,
hotlake_ucc_72870,CY41DRAFT_3332,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type C4-dicarboxylate transport system small permease component,
hotlake_ucc_72871,CY41DRAFT_3333,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type C4-dicarboxylate transport system large permease component,
hotlake_ucc_72872,CY41DRAFT_3334,Translation,tRNA and rRNA base modification,transglutaminase-like enzyme_ predicted cysteine protease,
hotlake_ucc_72873,CY41DRAFT_3335,,,hypothetical protein,
hotlake_ucc_72874,CY41DRAFT_3336,Translation,tRNA and rRNA base modification,large protein containing transglutaminase-like domain,
hotlake_ucc_72875,CY41DRAFT_3337,,,COG2308 family uncharacterized protein,
hotlake_ucc_72876,CY41DRAFT_3338,,,hypothetical protein,
hotlake_ucc_72877,CY41DRAFT_3339,,,hypothetical protein,
hotlake_ucc_72878,CY41DRAFT_3340,Carbohydrate metabolism,Inositol phosphate metabolism,methylmalonate-semialdehyde dehydrogenase (acylating),iolA
hotlake_ucc_72879,CY41DRAFT_3341,,,hypothetical protein,
hotlake_ucc_72880,CY41DRAFT_3342,,,putative sodium:thiamine symporter ThiV,thiV
hotlake_ucc_72881,CY41DRAFT_3343,Regulatory functions,Small molecule interactions,diguanylate cyclase with PAS sensory domain,
hotlake_ucc_72882,CY41DRAFT_3344,Transport and binding proteins,Cations and iron carrying compounds,magnesium transporter CorA,corA
hotlake_ucc_72883,CY41DRAFT_3345,Unknown function,Enzymes of unknown specificity,Zn-dependent oxidoreductase_ NADPH:quinone reductase,
hotlake_ucc_72884,CY41DRAFT_3346,,,proline racemase,
hotlake_ucc_72885,CY41DRAFT_3347,,,predicted Fe-S protein,
hotlake_ucc_72886,CY41DRAFT_3348,,,conserved protein of DIM6/NTAB family,
hotlake_ucc_72887,CY41DRAFT_3349,,,ABC-type transport system substrate-binding component,
hotlake_ucc_72889,CY41DRAFT_3350,Regulatory functions::Signal transduction,General::Taxis,chemotaxis signal relay system methyl-accepting signal transducer,mcp
hotlake_ucc_72890,CY41DRAFT_3351,Intracellular trafficking_ assembly_ and processing,Peptidases,protease I,pfpI
hotlake_ucc_72891,CY41DRAFT_3352,,,uncharacterized protein related to arylsulfate sulfotransferase involved in siderophore biosynthesis,
hotlake_ucc_72892,CY41DRAFT_3353,,,protein of unknown function DUF1499,
hotlake_ucc_72893,CY41DRAFT_3354,,,hypothetical protein,
hotlake_ucc_72894,CY41DRAFT_3355,,,hypothetical protein,
hotlake_ucc_72895,CY41DRAFT_3356,Unknown function,Enzymes of unknown specificity,predicted dioxygenase of extradiol dioxygenase family,
hotlake_ucc_72896,CY41DRAFT_3357,Regulatory functions,DNA interactions,transcriptional regulator_ AraC family,
hotlake_ucc_72897,CY41DRAFT_3358,Unknown function,Enzymes of unknown specificity::General,uncharacterized zinc-type alcohol dehydrogenase-like protein,yahK
hotlake_ucc_72898,CY41DRAFT_3359,Regulatory functions::Signal transduction,General::Taxis,chemotaxis signal relay system methyl-accepting signal transducer,
hotlake_ucc_72899,CY41DRAFT_3360,Fatty acid and lipid metabolism::Translation::Unknown function,Ribosomal proteins: synthesis and modification::Enzymes of unknown specificity::Biosynthesis,SAM-dependent methyltransferase,
hotlake_ucc_72900,CY41DRAFT_3361,Transport and binding proteins,Anions,inner membrane protein YfdC,yfdC
hotlake_ucc_72901,CY41DRAFT_3362,,,hypothetical protein,
hotlake_ucc_72902,CY41DRAFT_3363,Carbohydrate metabolism,Ascorbate and aldarate metabolism,dihydrodipicolinate synthetase family protein,dapA
hotlake_ucc_72903,CY41DRAFT_3364,Fatty acid and lipid metabolism,Fatty acid degradation,glycerophosphoryl diester phosphodiesterase GlpQ,glpQ
hotlake_ucc_72905,CY41DRAFT_3365,Carbohydrate metabolism,Fructose and mannose metabolism,glucose/sorbosone dehydrogenase,
hotlake_ucc_72906,CY41DRAFT_3366,Regulatory functions,DNA interactions,AraC family transcriptional regulator,
hotlake_ucc_72907,CY41DRAFT_3367,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type multidrug efflux pump MFP component,
hotlake_ucc_72908,CY41DRAFT_3368,Transport and binding proteins,Unknown substrate,RND-type multidrug efflux pump permease component,
hotlake_ucc_72909,CY41DRAFT_3369,Unknown function,Enzymes of unknown specificity,NAD dependent epimerase/dehydratase family protein,
