GeneID,Acc_num,Main_Role,Subrole,Product,Gene
hotlake_ucc_84338,CD01DRAFT_3209,Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,putative nucleoside-diphosphate sugar epimerase,
hotlake_ucc_84339,CD01DRAFT_3210,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Sugar transferases involved in lipopolysaccharide synthesis,
hotlake_ucc_84340,CD01DRAFT_3211,Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,nucleoside-diphosphate-sugar epimerase,
hotlake_ucc_84341,CD01DRAFT_3212,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Glycosyltransferases involved in cell wall biogenesis,
hotlake_ucc_84342,CD01DRAFT_3213,,,hypothetical protein,
hotlake_ucc_84343,CD01DRAFT_3214,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,putative glycosyltransferase,
hotlake_ucc_84344,CD01DRAFT_3216,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Glycosyltransferase,
hotlake_ucc_84345,CD01DRAFT_3217,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,O-antigen ligase like membrane protein,
hotlake_ucc_84346,CD01DRAFT_3218,,,Glycosyltransferase,
hotlake_ucc_84348,CD01DRAFT_3222,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA,murA
hotlake_ucc_84349,CD01DRAFT_3223,Mobile and extrachromosomal element functions,Selfish genetic elements,ISPre1-like transposase,
hotlake_ucc_84350,CD01DRAFT_3224,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,O-antigen flippase,wzx
hotlake_ucc_84351,CD01DRAFT_3226,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,polysaccharide chain length determinant Wzz,wzz
hotlake_ucc_84352,CD01DRAFT_3227,Regulatory functions,General,transcriptional antiterminator RfaH,rfaH
hotlake_ucc_84353,CD01DRAFT_3228,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system PIN family toxin component,
hotlake_ucc_84354,CD01DRAFT_3229,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system Phd family antidote component,
hotlake_ucc_84355,CD01DRAFT_3230,Energy metabolism,Sulfur metabolism,3'(2')_ 5'-bisphosphate nucleotidase CysQ,cysQ
hotlake_ucc_84356,CD01DRAFT_3231,Mobile and extrachromosomal element functions,Selfish genetic elements,transposase,
hotlake_ucc_84357,CD01DRAFT_3232,Cell structure_ growth_ and death,Toxin-antitoxin systems,type II toxin-antitoxin system toxin component ParE1,parE1
hotlake_ucc_84358,CD01DRAFT_3233,Cell structure_ growth_ and death::Regulatory functions,Toxin-antitoxin systems::DNA interactions,type II toxin-antitoxin system antidote component ParD1,parD1
hotlake_ucc_84359,CD01DRAFT_3234,,,hypothetical protein,
hotlake_ucc_84360,CD01DRAFT_3235,,,Alpha/beta hydrolase of unknown function (DUF900),
hotlake_ucc_84361,CD01DRAFT_3236,,,protein of unknown function containing DUF4123 domain,
hotlake_ucc_84362,CD01DRAFT_3237,Transcription::Unknown function,General,metallo-beta-lactamase family protein,
hotlake_ucc_84363,CD01DRAFT_3238,,,type IV pilus protein PilA,pilA
hotlake_ucc_84364,CD01DRAFT_3239,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,type IV pilus glycosylase,
hotlake_ucc_84365,CD01DRAFT_3240,,,type IV pilus protein PilA,pilA
hotlake_ucc_84366,CD01DRAFT_3241,Cell motility and adherance,Surface structures and assembly platforms,type IV pilus assembly protein PilB,pilB
hotlake_ucc_84367,CD01DRAFT_3242,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,type 4 pilus assembly protein PilC,pilC
hotlake_ucc_84368,CD01DRAFT_3243,Intracellular trafficking_ assembly_ and processing,Peptidases,type 4 pilus peptidase PilD,pilD
hotlake_ucc_84369,CD01DRAFT_3244,Prosthetic groups_ cofactors_ and carriers,Pantothenate and CoA biosynthesis,dephospho-CoA kinase CoaE,coaE
hotlake_ucc_84370,CD01DRAFT_3245,,,hypothetical protein,
hotlake_ucc_84372,CD01DRAFT_3246,Translation,tRNA and rRNA base modification,tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase TsaA,tsaA
hotlake_ucc_84373,CD01DRAFT_3247,Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::Taxis,Signal transduction histidine kinase,
hotlake_ucc_84374,CD01DRAFT_3248,,,hypothetical protein,
hotlake_ucc_84375,CD01DRAFT_3249,,,YfaZ precursor,
hotlake_ucc_84377,CD01DRAFT_3250,,,hypothetical protein,
hotlake_ucc_84379,CD01DRAFT_3251,Glycan biosynthesis and metabolism,General,Bax protein,bax
hotlake_ucc_84380,CD01DRAFT_3252,,,1-acyl-sn-glycerol-3-phosphate acyltransferase,
hotlake_ucc_84381,CD01DRAFT_3253,Regulatory functions,DNA interactions,transcriptional activator of maltose metabolism MalT,malT
hotlake_ucc_84382,CD01DRAFT_3254,,,Protein of unknown function (DUF1329),
hotlake_ucc_84385,CD01DRAFT_3257,Unknown function,General,cell division protein ZapE,zapE
hotlake_ucc_84386,CD01DRAFT_3258,Unknown function,General,hypothetical protein YhcB,
hotlake_ucc_84387,CD01DRAFT_3259,Unknown function,General,dinuclear metal center protein_ YbgI/SA1388 family,
hotlake_ucc_84388,CD01DRAFT_3260,Amino acid metabolism,Histidine metabolism,histidinol-phosphate aminotransferase HisC,hisC
hotlake_ucc_84389,CD01DRAFT_3261,Amino acid metabolism,Histidine metabolism,histidinol dehydrogenase HisD,hisD
hotlake_ucc_84390,CD01DRAFT_3262,Amino acid metabolism,Histidine metabolism,ATP phosphoribosyltransferase catalytic subunit HisG,hisG
hotlake_ucc_84391,CD01DRAFT_3263,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA,murA
hotlake_ucc_84392,CD01DRAFT_3264,Regulatory functions,DNA interactions,putative transcriptional regulator_ BolA superfamily,
hotlake_ucc_84393,CD01DRAFT_3265,,,putative NTP binding protein (contains STAS domain),
hotlake_ucc_84394,CD01DRAFT_3266,Unknown function,General,ABC-type uptake system auxiliary component MlaC,mlaC
hotlake_ucc_84396,CD01DRAFT_3267,Defense and invasion systems::Transport and binding proteins,Secreted effectors::Carbohydrates_ organic alcohols_ and acids,ABC-type uptake system substrate-binding component MlaD,mlaD
hotlake_ucc_84397,CD01DRAFT_3268,Transport and binding proteins,Unknown substrate,ABC-type uptake system permease component MlaE,mlaE
hotlake_ucc_84398,CD01DRAFT_3269,Transport and binding proteins,Unknown substrate,ABC-type uptake system ATPase component MlaF,mlaF
hotlake_ucc_84399,CD01DRAFT_3270,Carbohydrate metabolism::Unknown function,General,arabinose-5-phosphate isomerase,
hotlake_ucc_84400,CD01DRAFT_3271,Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) KdsC,kdsC
hotlake_ucc_84401,CD01DRAFT_3272,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system permease component LptC,lptC
hotlake_ucc_84402,CD01DRAFT_3273,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,lipopolysaccharide export system chaperone component LptA,lptA
hotlake_ucc_84404,CD01DRAFT_3274,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system ATPase component LptB,lptB
hotlake_ucc_84405,CD01DRAFT_3275,Transcription,Transcription factors,RNA polymerase sigma-54 factor RpoN,rpoN
hotlake_ucc_84406,CD01DRAFT_3276,Translation,Translation factors,putative sigma-54 modulation protein YhbH,yhbH
hotlake_ucc_84407,CD01DRAFT_3277,Signal transduction,Phosphotransferase system (PTS),PTS IIA-like nitrogen-regulatory protein PtsN,ptsN
hotlake_ucc_84408,CD01DRAFT_3278,Unknown function,General,UPF0042 nucleotide-binding protein YhbJ,yhbJ
hotlake_ucc_84409,CD01DRAFT_3279,Transport and binding proteins,Phosphotransferase system (PTS),phosphocarrier protein Hpr,hpr
hotlake_ucc_84410,CD01DRAFT_3280,Transport and binding proteins::Unknown function,General::Cations and iron carrying compounds,magnesium transporter,mgtE
hotlake_ucc_84411,CD01DRAFT_3281,,,ribosome-associated protein YigA,yjgA
hotlake_ucc_84412,CD01DRAFT_3282,Unknown function,Enzymes of unknown specificity,nitrilase,
hotlake_ucc_84413,CD01DRAFT_3283,,,putative membrane protein,
hotlake_ucc_84414,CD01DRAFT_3284,Nucleic acid metabolism::Unknown function,RNA degradation::General,ribonuclease G CafA,rng
hotlake_ucc_84415,CD01DRAFT_3285,Cell structure_ growth_ and death,Cell division,septum formation protein Maf,maf
hotlake_ucc_84416,CD01DRAFT_3286,Cell structure_ growth_ and death,Chromosome and assoicated proteins,rod shape-determining protein MreD,mreD
hotlake_ucc_84417,CD01DRAFT_3287,Cell structure_ growth_ and death,Chromosome and assoicated proteins,rod shape-determining protein MreC,mreC
hotlake_ucc_84418,CD01DRAFT_3288,Cell structure_ growth_ and death::Intracellular trafficking_ assembly_ and processing,Chromosome and assoicated proteins::Chaperone and folding catalysis,rod shape-determining protein MreB,mreB
hotlake_ucc_84419,CD01DRAFT_3289,Translation,Aminoacyl-tRNA biosynthesis,bifunctional aspartyl-tRNA(Asn) / glutamyl-tRNA(Gln) amidotransferase subunit GatC,gatC
hotlake_ucc_84420,CD01DRAFT_3290,Translation::Unknown function,Enzymes of unknown specificity::Aminoacyl-tRNA biosynthesis,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit GatA,gatA
hotlake_ucc_84421,CD01DRAFT_3291,Translation,Aminoacyl-tRNA biosynthesis,aspartyl-tRNA(Asn) / glutamyl-tRNA(Gln) amidotransferase subunit GatB,gatB
hotlake_ucc_84422,CD01DRAFT_3292,Translation::Unknown function,Ribosomal proteins: synthesis and modification::Enzymes of unknown specificity,ribosomal protein S12 methylthiotransferase RimO,rimO
hotlake_ucc_84423,CD01DRAFT_3293,,,PilZ domain,
hotlake_ucc_84424,CD01DRAFT_3294,Energy metabolism,Sulfur metabolism,sulfate adenylyltransferase subunit 2 cysD,cysD
hotlake_ucc_84425,CD01DRAFT_3295,Energy metabolism::Unknown function,Enzymes of unknown specificity::General::Sulfur metabolism,sulfate adenyltransferase subunit 1 CysN,cysN
hotlake_ucc_84426,CD01DRAFT_3296,Nucleic acid metabolism,General,nucleod-associated protein NdpA,ndpA
hotlake_ucc_84427,CD01DRAFT_3297,Translation,tRNA and rRNA base modification,tRNA (guanosine-2'-O-)-methyltransferase TrmH,trmH
hotlake_ucc_84428,CD01DRAFT_3298,Translation::Unknown function,Ribosomal proteins: synthesis and modification::Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA-2-methylthio-N6-dimethylallyladenosine synthase MiaB,miaB
hotlake_ucc_84429,CD01DRAFT_3299,,,phosphate starvation-inducible protein PhoH,phoH
hotlake_ucc_84430,CD01DRAFT_3300,Translation,Ribosomal proteins: synthesis and modification,rRNA maturation factor YbeY,ybeY
hotlake_ucc_84431,CD01DRAFT_3301,Transport and binding proteins::Unknown function,Unknown substrate::General,magnesium and cobalt efflux protein CorC,corC
hotlake_ucc_84432,CD01DRAFT_3302,Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::Protein modification and repair,apolipoprotein N-acyltransferase Int,lnt
hotlake_ucc_84433,CD01DRAFT_3303,,,protein of unknown function DUF1451,
hotlake_ucc_84434,CD01DRAFT_3304,Translation,Transfer RNA biogenesis::Aminoacyl-tRNA biosynthesis,leucyl-tRNA synthetase LeuS,leuS
hotlake_ucc_84435,CD01DRAFT_3305,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ABC-type lipopolysaccharide export system outer membrane lipoprotein component LptE,lptE
hotlake_ucc_84436,CD01DRAFT_3306,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA polymerase III delta subunit HolA,holA
hotlake_ucc_84437,CD01DRAFT_3307,,,hypothetical protein,
hotlake_ucc_84438,CD01DRAFT_3308,Unknown function,Enzymes of unknown specificity,deoxyribonuclease I EndA,endA
hotlake_ucc_84440,CD01DRAFT_3309,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA dehydrogenase,
hotlake_ucc_84441,CD01DRAFT_3310,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA dehydrogenase,
hotlake_ucc_84442,CD01DRAFT_3311,,,SprA-related family,
hotlake_ucc_84443,CD01DRAFT_3312,,,hypothetical protein,
hotlake_ucc_84444,CD01DRAFT_3313,Prosthetic groups_ cofactors_ and carriers::Unknown function,Biotin and lipoate metabolism::General,dethiobiotin synthetase BioD,bioD
hotlake_ucc_84445,CD01DRAFT_3314,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Biotin and lipoate metabolism,malonyl-CoA O-methyltransferase BioC,bioC
hotlake_ucc_84446,CD01DRAFT_3315,,,pimeloyl-[acyl-carrier protein] methyl ester esterase BioH,bioH
hotlake_ucc_84447,CD01DRAFT_3316,Prosthetic groups_ cofactors_ and carriers,Biotin and lipoate metabolism,8-amino-7-oxononanoate synthase BioF,bioF
hotlake_ucc_84448,CD01DRAFT_3317,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Biotin and lipoate metabolism,biotin synthase BioB,bioB
hotlake_ucc_84449,CD01DRAFT_3318,Defense and invasion systems,DNA transformation,putative amidophosphoribosyltransferase,
hotlake_ucc_84450,CD01DRAFT_3319,,,putative dehydrogenase,
hotlake_ucc_84451,CD01DRAFT_3320,,,hypothetical protein,
hotlake_ucc_84452,CD01DRAFT_3321,Unknown function,Enzymes of unknown specificity,Putative homoserine kinase type II (protein kinase fold),
hotlake_ucc_84453,CD01DRAFT_3322,,,hypothetical protein,
hotlake_ucc_84454,CD01DRAFT_3323,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA (cmo5U34)-methyltransferase CmoA,cmoA
hotlake_ucc_84455,CD01DRAFT_3324,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA (mo5U34)-methyltransferase CmoB,cmoB
hotlake_ucc_84456,CD01DRAFT_3325,Nucleic acid metabolism,Purine metabolism,adenylosuccinate synthase PurA,purA
hotlake_ucc_84457,CD01DRAFT_3326,Regulatory functions,Protein interactions,ATP phosphoribosyltransferase regulatory subunit HisZ,hisZ
hotlake_ucc_84458,CD01DRAFT_3327,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane protease subunit HflC,hflC
hotlake_ucc_84459,CD01DRAFT_3328,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane protease subunit HflK,hflK
hotlake_ucc_84460,CD01DRAFT_3329,Unknown function,General,GTP-binding protein HflX,hflX
hotlake_ucc_84461,CD01DRAFT_3330,Cell structure_ growth_ and death,Chromosome and assoicated proteins,RNA-binding protein Hfq,hfq
hotlake_ucc_84462,CD01DRAFT_3331,Translation,tRNA and rRNA base modification,tRNA dimethylallyltransferase MiaA,miaA
hotlake_ucc_84463,CD01DRAFT_3332,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair,DNA mismatch repair protein MutL,mutL
hotlake_ucc_84464,CD01DRAFT_3333,Cell structure_ growth_ and death::Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism::Cell division,N-acetylmuramoyl-L-alanine amidase AmiA,amiA
hotlake_ucc_84466,CD01DRAFT_3334,Translation,tRNA and rRNA base modification,tRNA threonylcarbamoyl adenosine modification protein TsaE,tsaE
hotlake_ucc_84467,CD01DRAFT_3335,Unknown function,General,ADP-dependent NAD(P)H-hydrate dehydratase,nnr
hotlake_ucc_84468,CD01DRAFT_3336,Translation,tRNA and rRNA base modification,epoxyqueuosine reductase QueG,queG
hotlake_ucc_84469,CD01DRAFT_3337,Unknown function,Enzymes of unknown specificity,oligoribonuclease Orn,orn
hotlake_ucc_84470,CD01DRAFT_3338,Translation::Unknown function,Translation factors::General,ribosome biogenesis GTPase EngC,engC
hotlake_ucc_84471,CD01DRAFT_3339,Cell motility and adherance,Flagella complex and associated proteins,chemotaxis protein MotB,motB
hotlake_ucc_84472,CD01DRAFT_3340,Transport and binding proteins::Cell motility and adherance,Accessory functions::Flagella complex and associated proteins,flagellar motor stator protein MotA,motA
hotlake_ucc_84473,CD01DRAFT_3341,Fatty acid and lipid metabolism,Biosynthesis::Glycerolipid and glycerophospholid metabolism,phosphatidylserine decarboxylase Psd,psd
hotlake_ucc_84474,CD01DRAFT_3342,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,class II lysyl-tRNA synthetase PoxA,poxA
hotlake_ucc_84475,CD01DRAFT_3343,Translation,Translation factors,translation elongation factor P,efp
hotlake_ucc_84476,CD01DRAFT_3344,Intracellular trafficking_ assembly_ and processing::Energy metabolism::Unknown function,Enzymes of unknown specificity::Protein modification and repair::Electron transport,EF-P beta-lysylation protein EpmB,epmB
hotlake_ucc_84477,CD01DRAFT_3345,,,hypothetical protein,
hotlake_ucc_84478,CD01DRAFT_3346,Regulatory functions,Small molecule interactions,diguanylate cyclase/phosphodiesterase,
hotlake_ucc_84479,CD01DRAFT_3347,Amino acid metabolism::Transport and binding proteins::Unknown function,Unknown substrate::Enzymes of unknown specificity::Glycine_ serine and threonine metabolism::General,phosphoserine phosphatase SerB,serB
hotlake_ucc_84480,CD01DRAFT_3348,Cell structure_ growth_ and death::Nucleic acid metabolism,Chromosome and assoicated proteins::DNA replication_ recombination_ and repair,topoisomerase IV subunit A ParC,parC
hotlake_ucc_84481,CD01DRAFT_3349,,,hypothetical protein,
hotlake_ucc_84482,CD01DRAFT_3350,,,protein of unknown function,
hotlake_ucc_84484,CD01DRAFT_3351,Energy metabolism,Electron transport::Oxidative phosphorylation,cytochrome B561,cybB
hotlake_ucc_84485,CD01DRAFT_3352,Regulatory functions,Small molecule interactions,EAL domain protein,
hotlake_ucc_84486,CD01DRAFT_3353,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,DASS family divalent anion:Na+ Symporter,
